,index,movie,name,gender,character,mentions,count,total centrality,average centrality
1306,1306,jab_tak_hai_jaan,meera,female,"mother, mother",31,258,307.0,1.189922481
1307,1307,cigarette_ki_tarah,girl,female,"beautiful,  young",1,5,10.0,2.0
1308,1308,dabangg_2,rajjo,female,"wife, wife",5,48,600.5,12.51041667
1309,1309,game,kabir,female,"sister, sister, late",43,368,2650.0,7.201086957
1310,1310,game,neil,female,daughter,22,266,1443.0,5.42481203
1311,1311,game,sister,female,"fraternal,  twin",1,19,147.83333330000002,7.780701754
1312,1312,game,shroff,female,"assistant,  personal",1,21,652.0,31.04761905
1313,1313,game,niece,female,biological,1,8,34.16666667,4.270833333
1314,1314,thank_you,sanjana,female,"sceptical,  sudden",31,340,2490.0,7.323529412
1315,1315,thank_you,maya,female,girlfriend,9,101,1107.833333,10.96864686
1316,1316,dum_maaro_dum,tani,female,girlfriend,2,14,22.0,1.571428571
1317,1317,dum_maaro_dum,kamath,female,girlfriend,24,171,450.0,2.631578947
1318,1318,i_am,woman,female,single,1,12,102.66666670000001,8.555555556
1319,1319,naughty_@_40,girl,female,chinese,2,18,261.5,14.52777778
1320,1320,naughty_@_40,woman,female,"white,  unknown",3,29,412.5,14.22413793
1321,1321,haunted__3d,margaret,female,nanny,6,82,266.0,3.2439024389999997
1322,1322,love_u...mr._kalakaar!,ritu,female,"daughter, daughter, daughter",1,15,173.0,11.53333333
1323,1323,kucch_luv_jaisaa,madhu,female,"mother, mother",15,102,171.0,1.6764705880000002
1324,1324,ready,mother,female,late,1,12,111.0,9.25
1325,1325,ready,woman,female,young,1,21,74.0,3.523809524
1326,1326,shaitan,sister,female,handicapped,2,16,70.66666667,4.416666667
1327,1327,shaitan,amy,female,"mother, sister, mother",13,160,1281.166667,8.007291667
1328,1328,bbuddah..._hoga_terra_baap,tanya,female,old,3,23,854.1666667000002,37.13768116
1329,1329,zindagi_na_milegi_dobara,natasha,female,"mother, mother, mother",10,125,58.0,0.46399999999999997
1330,1330,singham,kadam,female,late,9,122,1204.0,9.868852459
1331,1331,singham,kavya,female,sister,4,35,139.0,3.971428571
1332,1332,khap,madhur,female,"wife, daughter",8,79,680.9,8.618987342
1333,1333,aarakshan,muniya,female,"daughter, daughter",2,27,135.5,5.018518519
1334,1334,bodyguard,maya,female,betrayal,20,181,785.5,4.3397790060000005
1335,1335,bodyguard,chhaya,female,mysterious,8,82,367.6666667,4.483739837
1336,1336,that_girl_in_yellow_boots,woman,female,british,1,11,170.0,15.45454545
1337,1337,that_girl_in_yellow_boots,ruth,female,"sister, sister",27,187,2101.6,11.23850267
1338,1338,speedy_singhs,sister,female,little,1,7,22.0,3.142857143
1339,1339,mujhse_fraaandship_karoge,malvika,female,usual,21,142,924.3333332999998,6.509389671
1340,1340,my_friend_pinto,suhani,female,"wife, wife, unwilling",10,108,563.5,5.217592593
1341,1341,my_friend_pinto,reshma,female,"girlfriend, girlfriend",12,66,451.83333330000005,6.845959596
1342,1342,ra.one,sonia,female,real,4,71,187.0,2.633802817
1343,1343,tell_me_o_kkhuda,daughter,female,"actual,  true",4,58,565.0,9.74137931
1344,1344,damadamm!,sanjana,female,"sister, sister, sister",7,46,25.0,0.543478261
1345,1345,damadamm!,sister,female,younger,1,8,24.0,3.0
1346,1346,damadamm!,girl,female,new,1,16,105.0,6.5625
1347,1347,loot,sharmili,female,moll,1,16,129.0,8.0625
1348,1348,rockstar,heer,female,"sister, mother",24,251,686.0,2.7330677289999996
1349,1349,rockstar,girl,female,beautiful,1,7,42.0,6.0
1350,1350,the_dirty_picture,actress,female,aspiring,1,6,45.0,7.5
1351,1351,pankh,girl,female,little,3,27,8.0,0.296296296
1352,1352,sadiyaan,mother,male,real,1,22,205.5,9.340909091
1353,1353,sadiyaan,benazir,female,"mother, mother",1,17,0.0,0.0
1354,1354,prince_-_it's_showtime,maya,female,"real,  second",11,150,344.0,2.293333333
1355,1355,prince_-_it's_showtime,girl,female,second,2,24,163.5,6.8125
1356,1356,apartment,girl,female,modest,1,7,51.0,7.285714286
1357,1357,housefull,devika,female,wife,11,74,293.1666667,3.961711712
1358,1358,housefull,sandy,female,wife,23,218,808.5,3.7087155960000002
1359,1359,it's_a_wonderful_afterlife,mrs,female,"daughter, daughter, daughter, daughter, daughter, daughter",16,110,0.0,0.0
1360,1360,bumm_bumm_bole,girl,female,poor,5,41,154.0,3.7560975610000003
1361,1361,kushti,daughter,female,beautiful,1,13,156.5,12.03846154
1362,1362,kites,daughter,female,rich,1,20,352.0,17.6
1363,1363,kites,woman,female,mexican,1,19,448.5,23.60526316
1364,1364,i_hate_luv_storys,simran,male,brokenhearted,19,146,628.0,4.301369863
1365,1365,milenge_milenge,sunita,female,"aunt, aunt",6,46,0.0,0.0
1366,1366,tere_bin_laden,zoya,female,assistant,4,45,696.8333332999999,15.48518519
1367,1367,aisha,woman,female,"young,  upper,  rich",1,23,175.33333330000002,7.623188406000001
1368,1368,aisha,shefali,female,"aunt, small",14,147,1229.8,8.365986395
1369,1369,help,dia,female,"dead,  twin",12,128,892.1666667000002,6.970052083
1370,1370,lafangey_parindey,girl,female,archetypical,1,15,75.0,5.0
1371,1371,hello_darling,hardhik,female,"wife, wife",25,163,340.6666667,2.08997955
1372,1372,life_express,mother,female,impoverished,1,15,183.0,12.2
1373,1373,life_express,gauri,female,"mother, wife, mother, wife",2,26,50.83333333,1.955128205
1374,1374,aashayein,girl,female,teenage,1,43,821.65,19.10813953
1375,1375,we_are_family,mother,female,perfect,2,30,159.0,5.3
1376,1376,we_are_family,maya,female,"mother, mother",22,294,496.0,1.68707483
1377,1377,dabangg,girl,female,rich,2,16,119.0,7.4375
1378,1378,robot,sana,female,"girlfriend, sister, girlfriend, sister",18,157,447.0,2.847133758
1379,1379,robot,student,female,curious,2,37,151.0,4.081081081000001
1380,1380,khichdi:_the_movie,hansa,female,idiotic,5,46,222.5,4.8369565219999995
1381,1381,khichdi:_the_movie,girl,female,sensible,1,6,40.0,6.666666667
1382,1382,do_dooni_chaar,daughter,female,teenage,1,15,55.0,3.666666667
1383,1383,hisss,woman,female,beautiful,2,35,249.33333330000002,7.1238095239999994
1384,1384,jhootha_hi_sahi,omar,female,pakistani,3,15,28.0,1.8666666669999998
1385,1385,golmaal_3,woman,female,elderly,1,25,261.8333333,10.47333333
1386,1386,a_flat,preeti,female,"girlfriend, girlfriend",4,34,152.0,4.470588235
1387,1387,a_flat,girl,female,young,1,13,219.0,16.84615385
1388,1388,break_ke_baad,aaliya,female,"aunt, mother, aunt, mother",57,372,889.8333332999998,2.39202509
1389,1389,band_baaja_baaraat,girl,female,intelligent,1,14,187.0,13.35714286
1390,1390,no_problem,sanjana,female,"sister, sister",4,48,66.5,1.3854166669999999
1391,1391,kaalo,shona,female,"grandmother, grandmother, grandmother",6,60,357.3333333,5.955555556
1392,1392,mirch,lavni,female,"wife, wife, young",8,86,504.66666669999995,5.868217054
1393,1393,tees_maar_khan,anya,female,"mother, mother, mother",3,57,527.0,9.245614035
1394,1394,isi_life_mein,rajnandini,female,"mother, mother, aunt, mother, sister, mother, mother, aunt, mother, sister, mother, mother, aunt, mother, sister",33,215,5574.269048,25.92683278
1395,1395,ada..._a_way_of_life,mother,female,religious,1,10,43.5,4.35
1396,1396,paying_guests,sweety,female,"sister, sister",6,50,15.0,0.3
1397,1397,new_york,maya,female,international,12,183,1495.166667,8.170309654
1398,1398,love_aaj_kal,harleen,female,"mother, daughter, mother, daughter",11,74,209.66666669999998,2.833333333
1399,1399,love_aaj_kal,jo,female,blonde,4,40,193.5,4.8375
1400,1400,kaminey,sweety,female,"sister, sister",14,122,470.0,3.852459016
1401,1401,life_partner,sanjana,female,pampered,16,238,1607.833333,6.755602241
1402,1402,life_partner,prachi,female,"daughter, good",9,107,1114.166667,10.41277259
1403,1403,daddy_cool,nancy,female,"mother, wife",1,16,111.0,6.9375
1404,1404,aagey_se_right,mother,female,nagging,1,16,55.83333333,3.489583333
1405,1405,aagey_se_right,bhatt,female,beautiful,1,6,20.0,3.333333333
1406,1406,fox,urvashi,female,fellow,6,77,42.0,0.545454545
1407,1407,dil_bole_hadippa!,woman,female,"arrogant,  young",3,45,382.8333333,8.507407407
1408,1408,dil_bole_hadippa!,veera,female,"sister, sister",17,212,150.33333330000002,0.709119497
1409,1409,wanted,jhanvi,female,daughter,10,64,413.1666667,6.455729167
1410,1410,do_knot_disturb,mala,female,"mother, mother, mother",1,7,30.0,4.285714286
1411,1411,do_knot_disturb,mother,female,sick,2,16,71.0,4.4375
1412,1412,do_knot_disturb,kiran,female,"girlfriend, girlfriend",19,180,1276.166667,7.089814815
1413,1413,all_the_best:_fun_begins,vidya,female,"girlfriend, wife, girlfriend, wife",6,46,247.5,5.380434782999999
1414,1414,main_aurr_mrs_khanna,girl,female,orphan,1,15,62.66666667,4.177777778
1415,1415,jail,mother,female,widowed,1,26,630.0,24.23076923
1416,1416,de_dana_dan',kakkad,female,daughter,6,48,17.0,0.35416666700000005
1417,1417,paa,vidya,female,mother,14,86,292.0,3.395348837
1418,1418,raat_gayi_baat_gayi?,woman,female,"young,  sexy",1,5,14.0,2.8
1419,1419,3_idiots,pia,female,"daughter, daughter",9,98,453.66666669999995,4.629251701
1420,1420,3_idiots,mona,female,"elder,  pregnant",1,40,435.0,10.875
1421,1421,ankush,anita,female,"beautiful,  young",4,26,164.0,6.307692307999999
1422,1422,anokha_rishta,woman,female,young,1,5,20.0,4.0
1423,1423,anokha_rishta,alex,female,"sister, wife",5,101,77.0,0.762376238
1424,1424,dilwaala,kamla,female,poor,2,10,68.5,6.85
1425,1425,ek_chadar_maili_si,woman,female,feisty,1,16,96.0,6.0
1426,1426,ek_chadar_maili_si,girl,female,young,3,41,327.5,7.9878048779999995
1427,1427,ghar_sansar,mother,female,old,1,2,8.0,4.0
1428,1428,ilzaam,aarti,female,"sister, wealthy",8,108,143.35,1.327314815
1429,1429,janbaaz,reshma,female,daughter,16,96,417.5,4.348958333
1430,1430,krishna-krishna,daughter,female,wealthy,1,10,72.0,7.2
1431,1431,love_and_god,laila,female,daughter,23,214,565.0,2.6401869159999998
1432,1432,mera_naam_joker,actress,female,famous,1,3,14.0,4.666666667
1433,1433,main_balwan,natasha,female,daughter,1,8,48.0,6.0
1434,1434,nasihat,indrani,female,"daughter, mother",6,53,415.1666667,7.833333333
1435,1435,purab_aur_paschim,ganga,female,"wife, daughter, mother",12,109,197.0,1.80733945
1436,1436,qatl,girl,female,new,1,4,6.0,1.5
1437,1437,qatl,ranjeet,female,dead,14,156,478.33333330000005,3.0662393160000003
1438,1438,suhaagan,janki,female,sister,17,126,830.3333332999999,6.58994709
1439,1439,swarag_se_sunder,girl,female,good,1,15,79.5,5.3
1440,1440,swarag_se_sunder,lalitha,female,daughter,15,149,3420.666667,22.95749441
1441,1441,johar_mehmood_in_hong_kong,sonia,female,daughter,6,115,358.5,3.117391304
1442,1442,johar_mehmood_in_hong_kong,daughter,female,"patriotic,  deceased",3,71,985.5,13.88028169
1443,1443,ek_hasina_do_diwane,neeta,female,"mother, mother",10,73,51.0,0.698630137
1444,1444,ek_hasina_do_diwane,woman,female,wealthy,1,23,287.0,12.47826087
1445,1445,gaon_hamara_shaher_tumhara,mother,female,widowed,3,62,509.85714289999993,8.223502304
1446,1446,gaon_hamara_shaher_tumhara,paro,female,maidservant,3,21,28.0,1.333333333
1447,1447,gaon_hamara_shaher_tumhara,daughter,female,unmarried,1,4,8.5,2.125
1448,1448,gomti_ke_kinare,roshni,female,daughter,1,14,154.0,11.0
1449,1449,jawani_diwani,madhu,female,daughter,4,51,0.0,0.0
1450,1450,rakhi_aur_hathkadi,mother,female,real,3,13,21.33333333,1.641025641
1451,1451,rakhi_aur_hathkadi,girl,female,little,1,20,123.5,6.175
1452,1452,rivaaj,mother,female,dead,10,145,2958.666667,20.4045977
1453,1453,rivaaj,lakshmi,female,"daughter, mother, daughter, mother",8,137,785.8333332999999,5.736009732
1454,1454,rivaaj,daughter,female,beloved,4,39,43.0,1.102564103
1455,1455,aarop,aruna,female,daughter,9,131,182.5,1.393129771
1456,1456,seeta_aur_geeta,seeta,female,"aunt, real",30,204,364.0,1.784313725
1457,1457,seeta_aur_geeta,geeta,female,"aunt, aunt, identical,  twin",13,125,163.0,1.304
1458,1458,seeta_aur_geeta,girl,female,feisty,1,26,66.0,2.538461538
1459,1459,seeta_aur_geeta,mother,female,surrogate,1,11,29.0,2.636363636
1460,1460,yeh_gulistan_hamara,girl,female,beautiful,1,3,12.0,4.0
1461,1461,zaroorat,girl,female,poor,1,15,79.5,5.3
1462,1462,hindustan_ki_kasam,mohini,female,indian,9,85,245.0,2.882352941
1463,1463,andaz_apna_apna,raveena,female,real,14,81,677.0,8.358024691
1464,1464,andaz_apna_apna,karishma,female,real,5,24,55.5,2.3125
1465,1465,chaand_kaa_tukdaa,girl,female,beautiful,2,46,573.0,12.45652174
1466,1466,kahani_kismat_ki,mother,female,widowed,1,13,253.5,19.5
1467,1467,chauraha,sister,female,honest,1,7,18.0,2.5714285709999998
1468,1468,dulaara,chauhan,female,mother,18,165,739.1666667000001,4.47979798
1469,1469,dulaara,priya,female,"sister, mother, sister",8,77,465.0,6.038961039
1470,1470,khudai,padmini,female,wife,6,57,109.33333329999999,1.918128655
1471,1471,mammo,sister,female,widowed,3,20,62.16666667,3.108333333
1472,1472,prem_yog,woman,female,young,2,12,61.0,5.083333333
1473,1473,sangdil_sanam,mother,female,kishans,5,33,57.0,1.727272727
1474,1474,sangdil_sanam,girl,female,spoiled,2,24,221.0,9.208333332999999
1475,1475,teesra_kaun?,woman,female,"attractive,  young",2,12,43.0,3.583333333
1476,1476,woh_chokri,girl,female,young,4,61,295.6666667,4.846994536
1477,1477,bewafa_sanam,mother,female,captive,2,82,503.4439393999999,6.139560237
1478,1478,hathkadi,home,female,wife,7,77,30.66666667,0.39826839799999997
1479,1479,hathkadi,girl,female,pretty,3,37,91.83333333,2.4819819819999998
1480,1480,raasaiyya,mother,female,biological,1,14,97.0,6.928571429
1481,1481,raasaiyya,anita,female,young,3,47,422.33333330000005,8.985815602999999
1482,1482,roti_kapda_aur_makaan,girl,female,poor,1,12,150.0,12.5
1483,1483,roti_kapda_aur_makaan,babu,female,rich,1,11,128.0,11.63636364
1484,1484,sauda_(film),girl,female,beautiful,1,6,67.75,11.29166667
1485,1485,taqdeerwala,mother,female,suraj,20,221,1731.819048,7.836285283
1486,1486,veergati,girl,female,innocent,1,7,18.0,2.5714285709999998
1487,1487,zamana_deewana,daughter,female,graceful,1,15,344.0,22.93333333
1488,1488,zamana_deewana,priya,female,daughter,1,17,502.33333330000005,29.54901961
1489,1489,chhoti_si_baat,prabha,female,aware,6,56,128.0,2.285714286
1490,1490,dharmatma,reshma,female,beautiful,16,87,50.0,0.574712644
1491,1491,dharmatma,singh,female,"assistant,  dead",10,92,512.5,5.570652174
1492,1492,married_2_america,anjali,female,"wife, anxious",1,9,0.0,0.0
1493,1493,tere_naal_love_ho_gaya,woman,female,young,1,16,98.5,6.15625
1494,1494,hate_story,kavya,female,wife,55,514,1323.0,2.573929961
1495,1495,ali_baba,woman,female,"wealthy,  poor",2,23,75.0,3.260869565
1496,1496,barfi!,mother,female,alcoholic,4,59,115.5,1.957627119
1497,1497,barfi!,shruti,female,mother,23,202,9.0,0.044554455
1498,1498,do_anjaane,actress,female,successful,3,55,998.8,18.16
1499,1499,amaanat,suchitra,female,adopted,2,18,10.0,0.5555555560000001
1500,1500,toh_baat_pakki!,woman,female,clever,1,11,106.5,9.681818182
1501,1501,toh_baat_pakki!,nisha,female,"sister, sister",6,36,196.16666669999998,5.449074073999999
1502,1502,rokkk,anushka,female,wife,15,111,171.0,1.540540541
1503,1503,raavan,beera,female,"sister, wife, wife, invisible",55,411,1414.733333,3.44217356
1504,1504,kajraare,woman,female,white,2,25,88.0,3.52
1505,1505,the_great_gambler,mala,female,rich,3,31,75.85714286,2.4470046080000003
1506,1506,gulaal,girl,female,young,2,41,439.0,10.70731707
1507,1507,jashnn,sister,female,beleaguered,4,106,1473.7,13.90283019
1508,1508,jashnn,sara,female,sister,3,74,36.66666667,0.495495495
1509,1509,yeh_mera_india,woman,female,poor,1,28,271.8333333,9.708333332999999
1510,1510,yeh_mera_india,girl,female,muslim,2,22,122.0,5.545454545
1511,1511,phir_kabhi,divya,female,daughter,4,57,133.0,2.333333333
1512,1512,noorie,khan,female,angry,4,69,842.0,12.20289855
1513,1513,hate_story_2,sonika,female,sister,13,164,367.5,2.240853659
1514,1514,jigariyaa,girl,female,elusive,2,44,580.6666667000001,13.196969699999999
1515,1515,sonali_cable,sonali,female,ghetto,11,135,907.7,6.723703704
1516,1516,super_nani,woman,female,modern,2,28,131.5,4.696428571
1517,1517,super_nani,mother,female,proud,7,57,1320.083333,23.15935673
1518,1518,super_nani,her,female,proud,7,162,99.0,0.611111111
1519,1519,a_decent_arrangement,woman,female,"american,  indian",2,34,1056.5,31.07352941
1520,1520,the_shaukeens,woman,female,"young,  chinese",1,20,521.1666667,26.05833333
1521,1521,mumbai_delhi_mumbai,pia,female,mother,7,72,1532.0,21.27777778
1522,1522,mumbai_delhi_mumbai,girl,female,typical,1,26,285.0,10.96153846
1523,1523,lingaa,lakshmi,female,granddaughter,8,108,471.0,4.3611111110000005
1524,1524,dahshat,woman,female,kept,1,1,0.0,0.0
1525,1525,ek_aur_ek_gyarah,sitara,female,"sister, mother",5,73,148.3833333,2.032648402
1526,1526,ek_aur_ek_gyarah,tara,female,"sister, mother",5,82,220.0,2.682926829
1527,1527,krodhi,girl,female,young,1,5,18.0,3.6
1528,1528,special_26,gupta,female,criminal,1,8,35.0,4.375
1529,1529,shakka,meena,female,real,10,105,8389.333333,79.8984127
1530,1530,ustadi_ustad_se,woman,female,"beautiful,  young",1,33,227.83333330000002,6.904040404
1531,1531,rajjo,girl,female,"nautch,  muslim",2,18,64.0,3.5555555560000003
1532,1532,goliyon_ki_rasleela_ram-leela,leela,female,"mother, daughter",26,365,730.8333332999999,2.002283105
1533,1533,gori_tere_pyaar_mein,dia,female,angry,27,297,557.6666667000001,1.877665544
1534,1534,what_the_fish,woman,female,wailing,1,10,153.0,15.3
1535,1535,what_the_fish,sudha,female,niece,21,163,237.16666669999998,1.455010225
1536,1536,vidhaata,girl,female,beautiful,1,15,108.0,7.2
1537,1537,vidhaata,durga,female,daughter,10,80,1107.05,13.838125
1538,1538,agar_tum_na_hote,woman,female,"beautiful,  married",2,31,400.1666667,12.90860215
1539,1539,agar_tum_na_hote,radha,female,"mother, mother, daughter",18,239,1426.833333,5.970013947000001
1540,1540,kissi_se_na_kehna,girl,female,innocent,3,32,310.0,9.6875
1541,1541,mahaan,janki,female,pregnant,6,70,198.0,2.8285714289999997
1542,1542,mahaan,manju,female,adopted,3,20,2.0,0.1
1543,1543,woh_saat_din,mother,female,ill,3,9,8.0,0.8888888890000001
1544,1544,ek_nai_paheli,woman,female,beautiful,1,10,67.0,6.7
1545,1545,naya_kadam,laxmi,female,daughter,12,162,983.5,6.070987654
1546,1546,naya_kadam,mother,female,widowed,1,20,167.83333330000002,8.391666667
1547,1547,naya_kadam,girl,female,"small,  good",4,63,614.5,9.753968254
1548,1548,naya_kadam,chanda,female,mother,11,186,43.16666667,0.232078853
1549,1549,aakhir_kyon?,nisha,female,"mother, daughter, happy,  marries",45,354,3398.666667,9.600753296
1550,1550,aakhir_kyon?,indu,female,wife,11,96,480.4333333000001,5.004513889
1551,1551,bewafai,renu,female,imbalanced,6,80,161.2,2.015
1552,1552,pyar_jhukta_nahin,girl,female,rich,1,16,84.5,5.28125
1553,1553,pyar_jhukta_nahin,preeti,female,mother,27,229,274.5,1.198689956
1554,1554,pyari_behna,seeta,female,"sister, sister",3,31,69.0,2.225806452
1555,1555,yaadon_ki_kasam,girl,female,beautiful,1,10,60.0,6.0
1556,1556,baahubali_2:_the_conclusion,devasena,female,"sister, insulted",29,270,2719.333333,10.07160494
1557,1557,half_girlfriend_(film),riya,female,girlfriend,19,153,1047.0,6.843137255
1558,1558,phillauri_(film),woman,female,"young,  bright",2,56,611.8333332999999,10.92559524
1559,1559,phillauri_(film),anu,female,"grandmother, entire,  painful",8,143,917.0,6.412587413
